_id,username,sentiment,tweet,userLocation,location
ObjectID(572ca55da1503710d1ce55d3),"peterlamin","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Shillong",
ObjectID(572ca55fa1503710d1ce55d4),"joeyyeo13","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Missouri",
ObjectID(572ca560a1503710d1ce55d5),"jamesvon3","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL",,
ObjectID(572ca561a1503710d1ce55d6),"josepe4u","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Texas",
ObjectID(572ca562a1503710d1ce55d7),"Nilsy1975","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Bognor Regis, England",
ObjectID(572ca563a1503710d1ce55d8),"foyleswar","neg"," oi queer boy dixon dirty queer faggot aren't you,are you wet,wet,wet,yet,twat,maturity of a three year old,😴😴😴😴😴 URL","middleearth school playgroud",
ObjectID(572ca563a1503710d1ce55d9),"AgSilverSurfer","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL",,
ObjectID(572ca563a1503710d1ce55da),"sjaak_de_jonge","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL",,
ObjectID(572ca563a1503710d1ce55db),"ParksLeilaRuth","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL",,
ObjectID(572ca564a1503710d1ce55dc),"1234_aussie","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL",,
ObjectID(572ca565a1503710d1ce55dd),"jimalo","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","PHX",
ObjectID(572ca565a1503710d1ce55de),"Raajanna","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Bangalore",
ObjectID(572ca566a1503710d1ce55df),"BashemB","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL",,
ObjectID(572ca568a1503710d1ce55e0),"H1Crystal","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL",,
ObjectID(572ca568a1503710d1ce55e1),"DarkArchery","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","USA",
ObjectID(572ca569a1503710d1ce55e2),"foyleswar","neg"," nesbitt little faggot get this up your arse,bitch,have some,no,pity,fuck off outta mine then😂😂😂😂👇👇👇 URL","middleearth school playgroud",
ObjectID(572ca56aa1503710d1ce55e3),"WhiteMamba46","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","USA - FLORIDA",
ObjectID(572ca56fa1503710d1ce55e4),"MyTeamStorm","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Melbourne",
ObjectID(572ca56fa1503710d1ce55e5),"albybrava","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Covering Dixie Like the Dew",
ObjectID(572ca56fa1503710d1ce55e6),"WonHongLo","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL",,
ObjectID(572ca56fa1503710d1ce55e7),"Trib_b4rapture","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","between here and there",
ObjectID(572ca56fa1503710d1ce55e8),"charlesronrob","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL",,
ObjectID(572ca570a1503710d1ce55e9),"rodeorosary","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Denton,Tx",
ObjectID(572ca570a1503710d1ce55ea),"rmc0113","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Tewksbury, MA",
ObjectID(572ca570a1503710d1ce55eb),"FlatlinedNknow","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL",,
ObjectID(572ca571a1503710d1ce55ec),"Jan4USA","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Las Vegas,NV.USA.",
ObjectID(572ca572a1503710d1ce55ed),"vonea","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Lake Winnipesaukee, NH",
ObjectID(572ca574a1503710d1ce55ee),"CarolSidwell","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Las Vegas NV ",
ObjectID(572ca574a1503710d1ce55ef),"elgatoweebee","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","PUERTO RICO,U.S.A.",
ObjectID(572ca575a1503710d1ce55f0),"Al_Gorelioni","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","California",
ObjectID(572ca576a1503710d1ce55f1),"braintwat","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Revolutionary Road, USA",
ObjectID(572ca578a1503710d1ce55f2),"chp3871","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","PRESCOTT, ARIZONA-USA",
ObjectID(572ca579a1503710d1ce55f3),"TittyBabyK_","neg"," what yall know about freeslikk,what yall know bout black kray, old skoo raider klan, lil ugly mane, ethel wulf, when kenshin was prometheus","Austin, FLEXAS (TX)",
ObjectID(572ca57aa1503710d1ce55f4),"helenfaustin","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL",,
ObjectID(572ca57aa1503710d1ce55f5),"porthosporthosp","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL",,
ObjectID(572ca57ba1503710d1ce55f6),"splooshman","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Idaho USA",
ObjectID(572ca57ba1503710d1ce55f7),"Cliffy44","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Nowhere, USA",
ObjectID(572ca57ba1503710d1ce55f8),"pkfanderson","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Flathill, Minnesota",
ObjectID(572ca57ba1503710d1ce55f9),"arkcheri","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Arkansas",
ObjectID(572ca57ba1503710d1ce55fa),"Stedams","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Colorado Springs",
ObjectID(572ca57ca1503710d1ce55fb),"AbrahoCavalcant","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","São Paulo SP,  Brasil",
ObjectID(572ca57ca1503710d1ce55fc),"Judeuhl","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","USA",
ObjectID(572ca580a1503710d1ce55fd),"shirley_cogdill","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Lubbock, TX",
ObjectID(572ca584a1503710d1ce55fe),"amerynick","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Western Cape",
ObjectID(572ca584a1503710d1ce55ff),"browsearch","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL",,
ObjectID(572ca584a1503710d1ce5600),"patpathos","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","USA",
ObjectID(572ca584a1503710d1ce5601),"chrise13","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Ipswich ",
ObjectID(572ca585a1503710d1ce5602),"DonRoos","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL",,
ObjectID(572ca585a1503710d1ce5603),"den2114","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Australia ",
ObjectID(572ca586a1503710d1ce5604),"JnsJudy7","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL",,
ObjectID(572ca588a1503710d1ce5605),"troyl1963","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","houston, tx ",
ObjectID(572ca589a1503710d1ce5606),"PhatDaddy50","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Flyover Country",
ObjectID(572ca58ba1503710d1ce5607),"GetADinosaur","neg"," your father had a dinosaur. your mother gave up hers to raise you, you ungrateful faggot.",,
ObjectID(572ca58ca1503710d1ce5608),"PatrickMaher505","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Albuquerque",
ObjectID(572ca58da1503710d1ce5609),"Drone1969","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL",,
ObjectID(572ca58ea1503710d1ce560a),"FerretBlak","neg"," AT_USER [muffled ""faggot!"" in the distance] URL",,
ObjectID(572ca58fa1503710d1ce560b),"straysauce","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","California",
ObjectID(572ca58fa1503710d1ce560c),"PWilliamsD","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Massachusetts,unfortunately",
ObjectID(572ca593a1503710d1ce560d),"kr6ssy","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Rainbow",
ObjectID(572ca599a1503710d1ce560e),"PatriseWynn","neg"," bet money whoever have red bottoms for prom it's either the ugly ass black ones or basic ass nude 😂🤘🏽",,
ObjectID(572ca59aa1503710d1ce560f),"teadrinkingmama","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Cleburne, Texas",
ObjectID(572ca59ca1503710d1ce5610),"HitManSpazz","neg"," like a dyke nigga she don't like niggas 😝","IN THAT ALL BLACK VAN ",
ObjectID(572ca59da1503710d1ce5611),"jennjennjenn61","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL",,
ObjectID(572ca59ea1503710d1ce5612),"maumeerat","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Defiance Ohio",
ObjectID(572ca59ea1503710d1ce5613),"linda_solka","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL",,
ObjectID(572ca5a4a1503710d1ce5614),"idrisbelhadj","neg"," AT_USER block me you sad white faggot","Algeria, Saoula",
ObjectID(572ca5a7a1503710d1ce5615),"Alfiekin","neg"," AT_USER why are you still here do it you faggot",,
ObjectID(572ca5a7a1503710d1ce5616),"blgarcia99","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Victorville, CA",
ObjectID(572ca5a9a1503710d1ce5617),"ragpie13","neutral"," lol keemstar the faggot blocked me hahahah achievement unlocked",,
ObjectID(572ca5a9a1503710d1ce5618),"TommySchroeter","neg"," faggot: 1. a ball or roll of seasoned chopped liver, baked or fried. 2. a bundle of sticks bound together as fuel. URL","Sydney, Australia",
ObjectID(572ca5aca1503710d1ce5619),"BobBoyNYC","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Big Apple",
ObjectID(572ca5aea1503710d1ce561a),"salchicha27","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Tampa, FL",
ObjectID(572ca5b1a1503710d1ce561b),"patriotparexcel","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL",,
ObjectID(572ca5b1a1503710d1ce561c),"grieve51166","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Ossett, Yorkshire, England",
ObjectID(572ca5b2a1503710d1ce561d),"Larry12131948","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL",,
ObjectID(572ca5b6a1503710d1ce561e),"sinamina123","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL",,
ObjectID(572ca5b8a1503710d1ce561f),"TheGroovyEvan","neg"," AT_USER im a faggot",,
ObjectID(572ca5bba1503710d1ce5620),"runawayleeds","neutral"," i love this tweet URL",,
ObjectID(572ca5bca1503710d1ce5621),"idrisbelhadj","neg"," AT_USER what are you waiting for? block me you shit faggot!","Algeria, Saoula",
ObjectID(572ca5bea1503710d1ce5622),"retnuhOlim","neg"," how is this goals in away your boyfriend is a flaming faggot URL",,
ObjectID(572ca5c4a1503710d1ce5623),"SuperOffensive_","neg"," suicide= moral redemption. do it faggot!",,
ObjectID(572ca5c7a1503710d1ce5624),"KelHoops_","neutral"," lmfaooo i know this lc URL","arkansas✈️texas",
ObjectID(572ca5cba1503710d1ce5625),"TheMikeFrizz","pos"," AT_USER AT_USER burns and allen were funny. not honeymooners or dick van dyke funny, but still funny.","Oro Valley, AZ",
ObjectID(572ca5cca1503710d1ce5626),"andreadimas_","neutral"," aye i used to post up in that hallway b URL",,
ObjectID(572ca5f1a1503710d1ce5627),"AnotherQuidam","neg"," AT_USER yet having declared terrorist groups like cair/muslim brotherhood in obama admin is ok? or china being sys admin for opm?","Taxifornia",
ObjectID(572ca5f1a1503710d1ce5628),"luis_camacho_0","neg"," AT_USER what a greasy looking dyke you are",,
ObjectID(572ca5f4a1503710d1ce5629),"94alwayshes","neutral"," why would harry literally tweet this URL","tierney",
ObjectID(572ca5f6a1503710d1ce562a),"KinkyAngel7","neg"," 📹 raunchysub: deepthroat-my-cock-and-i-breed-u: verbal top fucks him rough how to sweet-talk a faggot.... URL",,
ObjectID(572ca5f8a1503710d1ce562b),"Phonyhomies","neg"," a white man shoots 32 children and isn't a terrorist, but a muslim wears a hijab and instantly becomes a threat to everyone.","Seven-Seven-Three, oh",
ObjectID(572ca5faa1503710d1ce562c),"ekaterinasmarag","neg"," fisting loving dyke using toys on her girlfriend URL",,
ObjectID(572ca602a1503710d1ce562d),"curlyvinyls","neutral"," this is still my favorite tweet URL",,
ObjectID(572ca604a1503710d1ce562e),"D_Webb15","neg"," AT_USER faggot","Paradise ",
ObjectID(572ca60aa1503710d1ce562f),"MSzFL","neutral"," AT_USER trump said he wants to ban all muslims from the u.s. he got my vote! stopislam","Orlando, FL",
ObjectID(572ca60ea1503710d1ce5630),"SergesSquad","neutral"," this is going to be one nasty election. URL",,
ObjectID(572ca60fa1503710d1ce5631),"samshadowxxx","neutral"," 📷 melbournealpha: faggot bliss URL",,
ObjectID(572ca61ea1503710d1ce5632),"FooDykeepit100","neg"," 😂😂😂😂😂caleb look like the new spider-man.. fuck u nick lmao that nigga was to damn ugly!! URL",,
