_id,username,userLocation,tweet,location
ObjectID(5742f011a150372632a22856),"brileigh96","the six"," AT_USER nigga you was there for five minutes and you walk out the house smoking i was like this bitch don't fuck around",
ObjectID(5742f011a150372632a22857),"_QueenDon",," you got a bitch but i know you love me baby 😊😘",
ObjectID(5742f011a150372632a22858),"TrenddSetter_","road to 100mil"," she acting like a bee for the weed bitch be buzzing",
ObjectID(5742f012a150372632a22859),"_Lydia_Jane_","North West, England"," AT_USER bitch i have",
ObjectID(5742f012a150372632a2285a),"Enzordon",," AT_USER AT_USER smelly bitch ah ya, no mentira 💓",
ObjectID(5742f013a150372632a2285b),"imabirdfish",," this bitch is so dumb",
ObjectID(5742f013a150372632a2285c),"clo_mdht","Dijon "," AT_USER bitch",
ObjectID(5742f014a150372632a2285d),"IvanNAMORATA","Into the Woods"," 😹👏 yey! i'm not the only one. 😂 URL",
ObjectID(5742f015a150372632a2285e),"chxyxnnx_",," i swear i ain't never came across a bitch who was mad and pretty 😂",
ObjectID(5742f015a150372632a2285f),"trevorybarra_",," AT_USER AT_USER AT_USER cho ugly black ahhh",
ObjectID(5742f016a150372632a22860),"jessieldiana","Calinan "," AT_USER oo bitch shhhh",
ObjectID(5742f018a150372632a22861),"AKidNamedDom","757, VA"," bitch at food lion had an attitude ringing me up like bitch don't be mad at me cause you gotta be here at 7 am",
ObjectID(5742f018a150372632a22862),"ImMoneyBrazy",," she like buy me something, bitch i aint choo nigga😈🚀",
ObjectID(5742f019a150372632a22863),"pfftmaria",," cried like a bitch in that got episode",
ObjectID(5742f019a150372632a22864),"_eligotfanz",," not cuffing no bitch that fucked my niggas 😂🏃🏽👀",
ObjectID(5742f01ba150372632a22865),"Riebyrr","probably fishing "," happy birthday to my actual day 1 , i love you bitch🎉👯❤️😙 AT_USER URL",
ObjectID(5742f01ca150372632a22866),"deyh8nae","blowing w mickey&wayne❤"," i wish this boy leave me alone🙄keep asking am i mad like bitch idek you",
ObjectID(5742f01ca150372632a22867),"quitschyservice",," bloody bitch! fast shares just changed -64.8% within the last 15 min! yourshareguidance is needed",
ObjectID(5742f01ca150372632a22868),"_KingBit",," i got the nerve to walk out this bitch & go get back in my bed",
ObjectID(5742f01da150372632a22869),"elenapresbo1990",," teen bitch sucking URL",
ObjectID(5742f01da150372632a2286a),"EmilyPattterson","Olmsted Falls, OH"," happy birthday you hot bitch love you s'much 💘 AT_USER",
ObjectID(5742f01ea150372632a2286b),"kyiungs",," AT_USER oh yea for sure just drink the bleach righr now you problematic bitch and make this world less problematic",
ObjectID(5742f01fa150372632a2286c),"Darren_moran15",," she thinks i'm spoiled and rich because i can have any bitch",
ObjectID(5742f01fa150372632a2286d),"thaNard","gold coast
"," brad could be a star of 7.s new show 7 year bitch i wish tim would slap his smug head. sevenyearswitch jackieandtim brad4bitchoftheyear",
ObjectID(5742f01fa150372632a2286e),"0e0569Oneida",," mature sexygirls bitch tits just send me a message.😘 view photos ❤ i love sex! URL URL",
ObjectID(5742f021a150372632a2286f),"Melonssssssssss",," suck his dick good before another bitch does",
ObjectID(5742f022a150372632a22870),"abtdmyt3",," nasty bitch showingass URL",
ObjectID(5742f023a150372632a22871),"anyaisanartist","yixingsonesie"," the jeans. on them thighs. bitch. its lit. URL",
ObjectID(5742f023a150372632a22872),"_tiamwx","Earls Colne, England"," why am i a moody bitch all the time😩",
ObjectID(5742f024a150372632a22873),"honestlykendall","oh"," bitch how",
ObjectID(5742f024a150372632a22874),"anikina_stufej",," crazy bitch fuck URL",
ObjectID(5742f024a150372632a22875),"littlekekoo",," lol bitch had on ""jandals"" in her senior pictures",
ObjectID(5742f025a150372632a22876),"insidescoopofAF",," sisters should just be called snitches because that's all they are bitch",
ObjectID(5742f027a150372632a22877),"prettiedove","NIGERIA baby!"," this thread 😂😂😂😂😂😂😂😂😂 URL",
ObjectID(5742f028a150372632a22878),"luanabananna","clouds"," bitch get out of my men",
ObjectID(5742f028a150372632a22879),"jenesaiskawaii","Lalaland // #lovelybunnyfufu "," woke up legitimately sick. this is no longer just allergies being a bitch to me. i might die. please remember me well.",
ObjectID(5742f028a150372632a2287a),"XNEWXWORLDX",," newxworld in this bitch",
ObjectID(5742f029a150372632a2287b),"ivaninrac83",," salopes dyke sont eachother agreable URL",
ObjectID(5742f029a150372632a2287c),"mariahkurdi_","roseville mi"," why are bitches talking about me as i'm walking by like i can fuckin hear you dumb bitch",
ObjectID(5742f02aa150372632a2287d),"MuppetV2","London, England"," AT_USER damn!!!, dodgydave, that's gotta bloody sting like a bitch..... URL",
ObjectID(5742f02aa150372632a2287e),"LoyaltyMF","FLORENCE/SPARTANBURG♥"," if the old bitch at work don't keep them dick suckers of hers closed i'm going to help her 😒",
ObjectID(5742f02aa150372632a2287f),"Sanjay25_","New York, USA"," must be hillary's trade off they'll hide her money and she has to allow muslim refugee rapists into united happy  URL",
ObjectID(5742f02ba150372632a22880),"eustorgioo__",," prada kicks 450 that street shit just in me bitch i brought my gang too so you gotta fuck my gang too",
ObjectID(5742f02ba150372632a22881),"J_Rivera35",," AT_USER AT_USER AT_USER 😴😴 cause i don't need to waste my words to a bitch niggas",
ObjectID(5742f02ba150372632a22882),"kisses_bitxh8",," walking with my knee like this is a bitch🙄",
ObjectID(5742f02ba150372632a22883),"abdulalmajid73",," 📷 bigbuttsthickhipsnthighs: one badd bitch! URL",
ObjectID(5742f02ca150372632a22884),"babylxn","Las Vegas, NV"," when you get dicked down and you feel like u cant take it no more but you remember you aint no pussy ass bitch 😤💯💯",
ObjectID(5742f02ca150372632a22885),"Harajuku__Lala","3:11"," AT_USER katie bitch, upon beating my face to the gawds this morning i thought of you lol ✨",
ObjectID(5742f02da150372632a22886),"KarenJ_DR","lives @ Łöng Ïšłānd, NY"," AT_USER AT_USER yess bitch you got that right URL",
ObjectID(5742f02da150372632a22887),"LibiotsSuck","St Louis, MO Metro Area"," AT_USER you're as phony as your queen bitch hillary & a closet libiot/libtard too URL",
ObjectID(5742f02da150372632a22888),"vidamatthee","Cape Town"," can you please tell me what's the point of going for a ""wifey"" when we all know you're gonna fool around with a ""bad bitch""? 😯🐸",
ObjectID(5742f02ea150372632a22889),"Lauren_Adkinz",," AT_USER cause i'm tired of her bitch ass degrading everyone.",
ObjectID(5742f02ea150372632a2288a),"Drizzy_McFly","From 865, to 216 and now 614"," AT_USER rt AT_USER ""stfu, lil bitch,"" said the camel. URL",
ObjectID(5742f02ea150372632a2288b),"amidaleigh","ron weasley"," what the fuck this bitch is so extra catcj this block hunty",
ObjectID(5742f030a150372632a2288c),"IllestElsa","DMV"," dragging that bitch & imma punch that nigga in his shit 😤 URL",
ObjectID(5742f030a150372632a2288d),"ForeverMarcoo","Orlando Fl/Jax Fl"," when someone wakes me from my sleep.... URL",
ObjectID(5742f031a150372632a2288e),"QbF150","Where Ever The Fuck I Wanna Be "," 💁rt AT_USER to find out who her barber is URL",
ObjectID(5742f032a150372632a2288f),"rikkacperez",," bitch URL",
ObjectID(5742f032a150372632a22890),"SarahSu88292093","New Orleans, LA"," any sexy horny people around here? URL nsfw fingering bitch cocksuck URL",
ObjectID(5742f033a150372632a22891),"clairefeeney15",," AT_USER lucky bitch",
ObjectID(5742f033a150372632a22892),"ky__ana","Honolulu, HI"," AT_USER ohhh bitch you're the fuckin gorgeous one wit ya damn smeyes and pouty lip and hand on face thing you got going on😂👀👄🖐🏼",
ObjectID(5742f033a150372632a22893),"Sophieaustinxx","Surrey"," when your bitch of a housemate returns after she's moved out, erm no i can officially kick you out now ✋",
ObjectID(5742f033a150372632a22894),"Tamie429274",," mature sexygirls bitch tits just sex! 😈 only the hard! ☺ only porn! ➡ URL URL",
ObjectID(5742f034a150372632a22895),"lucxroses","Bath/ Island gyal"," my family brought me up on respect,kindness, to love myself and knowing when to check a bitch when they're out of line.",
ObjectID(5742f035a150372632a22896),"_SlickkkD","K❤️"," AT_USER bitch do you buy me anything no",
ObjectID(5742f035a150372632a22897),"nabaedfwqdq",," never thought my ex would make out with this fag URL",
ObjectID(5742f036a150372632a22898),"quitschyservice",," bloody bitch! happy  shares just changed 5.51% within the last 15 min! yourshareguidance is needed",
ObjectID(5742f037a150372632a22899),"KyleBlair_",," lying bitch, truth always comes out in the end😏 caught😂",
ObjectID(5742f037a150372632a2289a),"trevorybarra_",," AT_USER u lil' bitch😂",
ObjectID(5742f037a150372632a2289b),"RandolphBelt",," latino bitch boyaugust URL",
ObjectID(5742f038a150372632a2289c),"riverakrys",," me bitch tf URL",
ObjectID(5742f038a150372632a2289d),"2PhoneKenny","Atlanta"," AT_USER whoever he is a bitch",
ObjectID(5742f039a150372632a2289e),"ssattaur8",," AT_USER to have a bitch this fine",
ObjectID(5742f03ba150372632a2289f),"TaylorJ105",," all i keep saying is ""come outside little bitch come outside "" 😂🙄",
ObjectID(5742f03ca150372632a228a0),"queenathenaaaa","South"," AT_USER university of monkey bitch",
ObjectID(5742f03da150372632a228a1),"__Viincii","Detroit, MI"," i ain't true to this i'm new to this i ain't never stop getting money sue me bitch",
ObjectID(5742f03fa150372632a228a2),"ryynizzle","Humphreys Dyin'"," did this bitch really have a photoshoot under a sheet URL",
ObjectID(5742f03fa150372632a228a3),"jadiesaywuh","Buckeye Country "," determined to make this week my bitch 😇",
ObjectID(5742f040a150372632a228a4),"NoreenMerrick1",," bitch jizzed bybex URL",
ObjectID(5742f040a150372632a228a5),"bsimms16","jAKes hOUse"," views (drake still a bitch tho) @ london, united kingdom URL","{ ""type"" : ""Point"", ""coordinates"" : [ 51.50711486, -0.12731805 ] }"
ObjectID(5742f040a150372632a228a6),"christiaan15_",," AT_USER shut up bitch damn",
ObjectID(5742f041a150372632a228a7),"alexlegne",," i get told on at work by a bitch that's so fuckin lazy and has been on welfare for 6 or 7 years. yeah she's not gonna be happy w me today",
ObjectID(5742f041a150372632a228a8),"thatszariaa_",," ""you must not care"" yea bitch you must be right cause idgaf about shit tbh 😅",
ObjectID(5742f041a150372632a228a9),"danaejasmileyyy","On P-ROCK "," play me like a bitch, i'll brush that shit off👌🏿",
ObjectID(5742f042a150372632a228aa),"LxrdKazekage","FLA TO ATL"," my crip bitch take dick like ""ooo it's good, that's my spot on the hood",
ObjectID(5742f043a150372632a228ab),"ruinialler","windmill "," bitch pls my facebook is connected",
ObjectID(5742f043a150372632a228ac),"TeenHottieAnn",," teen young teen bitch image teenbitch URL",
ObjectID(5742f043a150372632a228ad),"KentonDurst","Clyde,OH"," AT_USER you're a bitch",
ObjectID(5742f043a150372632a228ae),"abbie_bunk","✌️Éire"," don't know why this bitch nigga came to my house😑.. fly away",
ObjectID(5742f044a150372632a228af),"its_ilyanabitch","somewhere on the west$ide "," if you let another nigga opinion on your bitch affect what yal got your a weak ass nigga.. period💯",
ObjectID(5742f044a150372632a228b0),"dublincunt","3/12 Gray/Dolans"," im still alive bitch",
ObjectID(5742f046a150372632a228b1),"bribellaa","nyc ✈️ ga"," ole ""twitter is my life"" headass niggas 😂 if i can't interact with you, block me bitch.",
ObjectID(5742f047a150372632a228b2),"TriggerQuay14",," u tell me no one time bitch u out of there ✌🏽️",
ObjectID(5742f048a150372632a228b3),"one_LB","2◾5◾ 6"," why do servers bitch about non tipping customers? you know it's gonna happen.. then rant about it like a fucking vegan and shit smh",
ObjectID(5742f048a150372632a228b4),"__llaauurreenn_",," bitch im fuckin sick why tf i gotta go to school",
ObjectID(5742f048a150372632a228b5),"offcbricole_15",," ""im just angry cuz i'm on my period"" bitch you been on your ""period"" for a month now & stop being so stereotypical. ❓❔🙃❓❔",
ObjectID(5742f049a150372632a228b6),"Delsoul_",," this bitch gon shout out ""oh thats you that smell like weed"" bitch if u ont shut up",
ObjectID(5742f049a150372632a228b7),"xbarfix",," fat,#babe,#chubby,#teen,#bbw,#porn,#bbw,#fatty: horny blond head bitch gets drilled hard in the office. URL",
ObjectID(5742f04aa150372632a228b8),"EstebanLainezM",," see you soon ma bitch AT_USER AT_USER keemao seduction partybff missya URL",
ObjectID(5742f04aa150372632a228b9),"Integralmathyt","Room 227, Hilbert Hotel"," AT_USER lol. being a bully's bitch never works out. imagine if jfk was this much a pussy. ""don't hurt us. please stop.",
ObjectID(5742f04aa150372632a228ba),"_Swanndoe","my cousins keeper❤️"," AT_USER AT_USER you mad that niggas are down for us . you mad that you can't get no bitch & you ain't got ya life on money",
ObjectID(5742f04aa150372632a228bb),"DossTierra","where's the fakin blow? "," AT_USER happy birthday cal!!!!! love you so much omg thanks for all the laughs and partying it up with me💖💖 u a bad bitch😉😉 cakes",
ObjectID(5742f04ba150372632a228bc),"MysticQueen","Mourning Camille O'Connell "," what u mean she should let it go yall burned her grandpa alive in his house nd got away with it, she cant let it go bitch corazonindomable",
ObjectID(5742f04ba150372632a228bd),"xxxlifestyle_",," i'm going blow your phone up bitch 💁",
ObjectID(5742f04ea150372632a228be),"_lwtrshaxgry","grey sloan mh"," bitch. who are you",
ObjectID(5742f04ea150372632a228bf),"_problemschild","somewhere with Tyrell❤️"," bitch why you aint crop me out!💀 URL",
ObjectID(5742f04ea150372632a228c0),"nayelyyz",," lmao this bitch hangs out with the wrong crowd they talk shit behind her back but that's none of my business",
ObjectID(5742f04ea150372632a228c1),"cdotvillis","england • bristol "," if rosie sends me one more picture from hawaii, the bitch is being blocked 🖕🏼👋🏼",
ObjectID(5742f04fa150372632a228c2),"risetiIler",," hes here yesssss bitch yesss",
ObjectID(5742f04fa150372632a228c3),"Daiisyy_Monae","United States"," bitch i'm cooler than a cooler❄💕😎",
ObjectID(5742f04fa150372632a228c4),"Shardizzlee","LongLiveTY#22❤️"," & i know it's bad to wish death but bitch die 😂🚮",
ObjectID(5742f050a150372632a228c5),"og_cecizzle","m.i.a"," AT_USER bitch i call you yesterday you handed the phone to a random ass nigga",
ObjectID(5742f051a150372632a228c6),"TeenGFFlashing",," bitch young teen bitch image girlfriend URL",
ObjectID(5742f052a150372632a228c7),"SacoyMyan","strippin in lil ervana'"," ❤️ so proud of us. URL",
ObjectID(5742f052a150372632a228c8),"aw_zezo","my bed"," 3shan maynf3 a8ool le al bnat 'bitch' URL",
ObjectID(5742f052a150372632a228c9),"dinerobabyy_","waitin for 12"," bitch mad cause i aint want her 😂😂",
ObjectID(5742f053a150372632a228ca),"hi_dpaulson",," got suspended for calling a teacher a psycho bitch, if u a psycho bitch u a psycho bitch nothing left to say",
ObjectID(5742f053a150372632a228cb),"UnholyyHayes","North Carolina"," i hate when someone tries to copy me like no bitch be original create your own ideas hoe",
ObjectID(5742f053a150372632a228cc),"Chasidy_Nyree","Agawam, MA"," omfg why does mother nature have to be a bitch",
ObjectID(5742f055a150372632a228cd),"tvsiv_",," happy birthday to my bff🔞 i love you aisha, i hope today is as great as you are💖😭👯🔐 you finally 18 bitch😈‼️ AT_USER URL",
ObjectID(5742f055a150372632a228ce),"2_REAL_","everywhere you never there "," i said okc was taking that bitch at the before the series started",
ObjectID(5742f056a150372632a228cf),"cheetohemmings",," stupid bitch",
ObjectID(5742f056a150372632a228d0),"Y0uthfulMalum","Green Bay, WI"," AT_USER you lucky little bitch. i don't get out until june 9th and that's my last day of finals",
ObjectID(5742f057a150372632a228d1),"MforMamacita","Illinois State University ⚪️"," AT_USER that was destinys child bitch !! and we will be hashing this out 8:00 on 1231 n damen avenue 👌🏾👋🏾👋🏾😂",
